secs,km,power,hr,cad,alt,cyclist_id,file_name
129,0.8036,106.0,127,77,281.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
130,0.8108,90.0,127,77,281.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
131,0.818,76.0,127,76,281.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
132,0.8253,88.0,127,76,281.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
133,0.8326,118.0,127,76,281.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
134,0.8399,138.0,127,77,281.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
135,0.8472,112.0,126,77,281.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
136,0.8545,112.0,126,77,281.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
137,0.8618,106.0,126,76,281.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
138,0.8691,120.0,126,76,281.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
139,0.8765,119.0,127,77,280.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
140,0.8838,101.0,127,77,280.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
141,0.891,101.0,127,77,280.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
142,0.8983,85.0,127,76,280.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
143,0.9055,79.0,127,76,280.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
144,0.9126,72.0,127,75,280.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
145,0.9197,89.0,127,75,280.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
146,0.9268,94.0,127,75,280.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
147,0.9339,118.0,127,75,280.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
148,0.9411,141.0,127,75,280.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
149,0.9482,135.0,127,75,280.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
150,0.9553,118.0,127,75,280.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
151,0.9624,83.0,127,75,280.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
152,0.9695,121.0,127,74,280.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
153,0.9767,124.0,127,75,280.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
154,0.9837,99.0,127,75,280.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
155,0.9908,93.0,127,75,280.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
156,0.9979,93.0,127,74,280.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
157,1.005,93.0,127,74,280.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
158,1.0121,94.0,126,75,280.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
159,1.0193,87.0,127,75,280.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
160,1.0265,68.0,127,75,280.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
161,1.0336,68.0,127,75,280.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
162,1.0407,90.0,127,75,280.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
163,1.0482,213.0,127,75,280.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
164,1.0561,318.0,127,79,279.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
165,1.064,233.0,127,82,279.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
166,1.072,121.0,128,83,279.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
167,1.0801,208.0,128,84,280.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
168,1.0884,144.0,128,86,280.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
169,1.0965,113.0,128,86,280.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
170,1.1047,89.0,128,86,280.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
171,1.1128,92.0,129,85,279.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
172,1.1209,103.0,129,85,279.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
173,1.129,109.0,129,85,279.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
174,1.1371,115.0,129,85,279.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
175,1.1453,92.0,129,85,279.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
176,1.1535,92.0,129,86,279.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
177,1.1617,88.0,129,86,279.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
178,1.1699,80.0,129,86,279.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
179,1.1781,96.0,129,86,279.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
180,1.1864,82.0,129,86,279.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
181,1.1946,82.0,129,87,279.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
182,1.2029,70.0,129,87,278.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
183,1.2111,77.0,128,86,279.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
184,1.2194,138.0,128,86,280.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
185,1.2278,138.0,129,87,279.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
186,1.2362,105.0,129,88,279.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
187,1.2447,90.0,130,88,278.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
188,1.2531,91.0,130,89,278.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
189,1.2616,94.0,130,89,278.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
190,1.2701,98.0,130,89,278.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
191,1.2786,84.0,131,89,278.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
192,1.2871,99.0,131,89,278.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
193,1.2957,94.0,131,90,278.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
194,1.3043,88.0,131,90,278.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
195,1.3128,88.0,131,90,277.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
196,1.3214,87.0,131,90,277.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
197,1.3298,88.0,131,89,277.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
198,1.3381,88.0,131,88,277.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
199,1.3465,93.0,131,88,277.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
200,1.3549,93.0,131,88,277.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
201,1.3633,98.0,130,88,277.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
202,1.3717,84.0,129,88,277.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
203,1.3799,84.0,129,87,277.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
204,1.3882,81.0,129,87,277.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
205,1.3963,75.0,129,87,276.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
206,1.4044,68.0,129,86,277.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
207,1.4124,64.0,129,85,276.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
208,1.4204,70.0,129,85,276.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
209,1.4284,70.0,129,84,276.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
210,1.4363,113.0,128,83,276.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
211,1.4441,87.0,127,82,276.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
212,1.4519,110.0,127,81,276.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
213,1.4596,112.0,127,81,276.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
214,1.4673,112.0,127,81,276.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
215,1.4752,102.0,127,81,276.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
216,1.4831,118.0,127,82,277.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
217,1.4911,121.0,127,82,276.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
218,1.499,121.0,127,83,277.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
219,1.507,101.0,127,83,276.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_06_10_14_14_05.csv
