cyclist_id,file_name,total_time_sec,total_dist_km,avg_power,avg_alt,v_index
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_04_10_13_11_51.csv,5585.0,48.5097,215.506,37.984,1.11
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_04_12_12_54_04.csv,4097.0,31.6911,180.236,63.306,1.176
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_04_15_12_57_39.csv,5865.0,48.4772,212.426,-5.667,1.1
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_04_16_13_07_55.csv,8666.0,76.566,213.999,-29.575,1.045
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_04_18_14_55_36.csv,7836.0,58.5059,229.094,405.184,1.127
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_04_19_13_12_46.csv,7550.0,58.4242,214.366,394.694,1.143
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_04_20_12_16_30.csv,7579.0,58.2826,213.013,462.287,1.149
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_04_21_12_00_51.csv,7622.0,58.3989,212.31,486.435,1.134
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_04_22_13_56_55.csv,7430.0,58.4299,216.592,412.68,1.178
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_04_24_14_20_31.csv,5515.0,48.4578,207.398,73.398,1.076
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_04_25_10_47_55.csv,5767.0,48.4369,209.02,115.269,1.135
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_04_29_11_50_27.csv,5774.0,48.3421,212.504,119.739,1.053
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_05_01_13_54_17.csv,7645.0,67.9883,224.4,128.617,1.075
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_05_05_16_17_26.csv,5711.0,48.4435,218.954,98.151,1.112
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_05_06_13_28_00.csv,6704.0,58.2319,202.925,150.915,1.063
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_05_14_11_50_23.csv,5650.0,48.4373,212.021,-9.505,1.07
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_05_16_15_56_37.csv,7015.0,60.3436,219.327,-21.567,1.056
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_05_17_16_17_21.csv,8034.0,71.3425,222.229,43.752,1.06
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_05_18_14_33_42.csv,7909.0,67.9133,215.209,111.343,1.087
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_05_19_16_54_12.csv,5644.0,48.424,206.68,163.831,1.115
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_05_20_16_59_35.csv,4418.0,33.7113,169.033,129.906,1.092
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_05_22_15_54_32.csv,6662.0,56.6404,215.749,159.568,1.12
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_05_25_17_19_12.csv,5210.0,45.6661,213.665,58.661,1.084
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_05_31_17_31_47.csv,5652.0,48.4147,213.205,39.736,1.065
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_06_01_16_01_40.csv,6643.0,57.5561,217.967,47.327,1.095
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_06_06_15_07_17.csv,6371.0,56.0091,218.173,88.743,1.079
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_06_08_11_05_59.csv,3580.0,24.5508,140.412,56.872,1.384
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_06_09_16_20_18.csv,7026.0,60.3366,200.285,85.015,1.068
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_06_10_16_54_11.csv,5770.0,48.4428,199.276,56.343,1.076
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_06_12_16_24_47.csv,5372.0,45.6542,216.545,1.728,1.082
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_06_15_17_21_02.csv,4573.0,40.6318,221.861,31.851,1.096
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_06_16_12_38_41.csv,3730.0,32.3406,204.04,25.895,1.066
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_06_20_17_26_57.csv,5798.0,49.5695,219.73,60.167,1.065
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_06_23_14_17_56.csv,7859.0,69.4208,214.605,37.661,1.051
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_06_24_15_49_35.csv,5684.0,48.085,211.288,85.153,1.092
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_06_25_14_15_37.csv,5503.0,47.1504,207.147,90.26,1.064
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_06_30_16_55_38.csv,7166.0,53.4483,201.049,381.525,1.24
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_07_01_15_19_01.csv,7212.0,52.9097,201.746,369.953,1.19
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_07_03_15_58_28.csv,5626.0,48.0665,205.311,57.968,1.073
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_07_07_17_56_03.csv,5812.0,48.031,201.338,84.358,1.063
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_07_12_18_00_39.csv,5928.0,47.8459,203.942,127.592,1.071
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_07_15_15_15_32.csv,6278.0,52.2867,204.427,46.58,1.072
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_07_17_18_01_37.csv,5722.0,47.7549,199.407,52.833,1.08
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_07_18_17_54_34.csv,6015.0,47.746,178.948,99.671,1.081
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_07_19_17_54_58.csv,5579.0,45.3865,183.976,143.867,1.082
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_07_22_18_01_26.csv,6348.0,51.8185,204.511,67.887,1.088
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_07_23_18_03_15.csv,5716.0,48.4125,202.835,80.207,1.126
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_07_25_17_24_50.csv,6167.0,52.5149,208.832,103.195,1.097
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_07_26_17_43_33.csv,7128.0,62.5229,206.233,112.636,1.102
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_07_28_14_21_11.csv,6390.0,52.5268,201.712,136.418,1.076
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_07_29_14_44_17.csv,5922.0,49.5686,210.219,139.455,1.126
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_07_31_14_11_12.csv,6274.0,52.5657,203.388,93.96,1.091
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_08_01_15_57_16.csv,5827.0,48.4781,198.453,140.924,1.084
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_08_02_14_17_30.csv,7574.0,66.0859,208.408,179.902,1.089
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_08_04_17_02_24.csv,5728.0,48.4282,198.878,85.779,1.063
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_08_06_14_14_10.csv,6208.0,52.5377,199.277,98.605,1.082
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_08_07_17_00_11.csv,5530.0,45.7316,195.366,96.819,1.108
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_08_11_15_45_20.csv,5907.0,48.4316,201.003,130.347,1.105
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_08_13_16_13_51.csv,1732.0,14.8033,202.477,181.604,1.064
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_08_21_14_01_05.csv,5832.0,48.7296,204.268,87.621,1.05
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_08_22_15_27_13.csv,2411.0,19.385,193.261,124.966,1.086
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_08_24_11_39_37.csv,6471.0,52.7599,202.24,66.891,1.067
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_08_25_13_11_59.csv,6107.0,49.6072,199.504,103.722,1.09
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_08_28_13_37_53.csv,6324.0,52.4205,206.588,99.298,1.072
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_08_29_16_22_56.csv,6636.0,55.1139,207.082,92.914,1.103
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_08_31_17_39_42.csv,3877.0,31.607,196.759,92.936,1.1
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_09_01_14_38_29.csv,6341.0,52.4248,205.755,49.359,1.067
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_09_02_14_35_18.csv,5953.0,48.3632,203.323,29.825,1.131
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_09_03_13_44_31.csv,7314.0,62.5652,213.055,25.932,1.078
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_09_04_13_49_16.csv,5874.0,48.3308,204.09,66.638,1.077
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_09_05_13_57_41.csv,4247.0,34.3915,179.109,100.21,1.056
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_09_06_10_35_39.csv,7115.0,62.7848,211.927,111.384,1.091
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_09_15_15_07_57.csv,5816.0,45.661,185.384,81.938,1.101
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_09_17_13_49_03.csv,6491.0,52.43,187.695,118.582,1.084
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_09_26_14_59_58revised.csv,6481.0,52.7485,180.572,30.347,1.131
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_11_21_10_43_13.csv,6364.0,48.3309,186.274,21.834,1.083
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_11_24_12_01_44.csv,6607.0,52.3166,188.021,9.676,1.1
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_11_26_12_43_30.csv,6754.0,53.986,194.204,92.177,1.107
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_12_01_12_54_45.csv,6277.0,48.8572,192.201,114.609,1.071
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_12_04_11_44_12.csv,6319.0,48.8519,188.349,74.874,1.077
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_12_07_12_20_15.csv,6343.0,48.8324,189.242,71.634,1.061
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_12_09_11_02_19.csv,6296.0,48.8224,194.851,-11.118,1.062
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2014_12_16_12_29_59.csv,6158.0,48.8117,191.121,126.432,1.076
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_02_15_12_42_42.csv,8457.0,60.0825,196.685,417.476,1.204
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_02_16_13_40_24.csv,8109.0,58.1583,204.403,365.193,1.165
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_02_17_13_07_37.csv,8804.0,60.0966,195.829,248.203,1.176
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_02_18_12_09_04.csv,8814.0,60.0785,192.531,195.244,1.174
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_02_22_13_42_00.csv,6873.0,53.1331,202.91,137.035,1.054
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_02_24_10_42_44.csv,6458.0,48.9336,196.099,199.662,1.054
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_02_25_11_12_35.csv,7110.0,53.1686,200.098,80.019,1.112
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_02_28_12_13_15.csv,7686.0,58.8107,200.841,76.262,1.098
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_03_02_12_05_58.csv,8146.0,64.971,202.152,184.391,1.03
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_03_04_10_58_18.csv,6583.0,48.9743,188.717,25.139,1.163
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_03_05_14_02_27.csv,6082.0,48.9412,207.342,-81.725,1.093
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_03_07_14_22_16.csv,8316.0,68.4856,200.346,-10.081,1.07
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_03_08_13_05_23.csv,8419.0,68.4167,200.794,36.744,1.078
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_03_23_12_17_43.csv,7390.0,60.8011,199.416,88.994,1.066
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_03_24_11_50_10.csv,8497.0,68.512,196.588,150.51,1.075
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_03_25_11_20_03.csv,9375.0,74.8983,197.882,169.071,1.066
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_03_30_13_53_17.csv,8487.0,60.1657,204.12,459.341,1.177
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_04_01_12_27_01.csv,8450.0,60.2023,209.506,381.704,1.18
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_04_02_14_13_53.csv,8273.0,60.1862,216.978,394.816,1.164
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_04_03_13_09_38.csv,8143.0,60.1449,205.31,363.016,1.193
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_04_04_13_02_25.csv,8156.0,60.779,211.678,387.172,1.165
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_04_06_13_03_42.csv,7933.0,60.1346,220.792,281.185,1.153
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_04_07_12_35_11.csv,7998.0,60.1246,213.424,224.754,1.169
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_04_08_12_26_36.csv,2415.0,16.6974,193.912,205.322,1.232
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_04_09_12_09_56.csv,7875.0,60.1209,209.99,297.568,1.161
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_04_10_11_46_16.csv,7951.0,60.0862,211.207,345.33,1.185
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_04_13_14_14_55.csv,7339.0,60.9489,214.348,-40.193,1.062
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_04_14_14_42_11.csv,7223.0,60.8429,214.551,29.087,1.083
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_04_15_13_25_21.csv,8768.0,74.9437,208.212,90.443,1.105
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_04_16_14_41_07.csv,5481.0,41.142,149.914,85.146,1.054
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_04_20_14_18_23.csv,7146.0,60.8604,202.338,-11.875,1.109
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_04_21_13_38_58.csv,4803.0,39.7813,185.733,-32.8,1.136
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_04_22_11_27_14.csv,8011.0,68.6404,218.124,-11.694,1.058
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_04_23_15_56_41.csv,10300.0,89.697,208.614,77.116,1.071
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_04_24_14_00_26.csv,9912.0,83.0261,185.393,133.907,1.044
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_04_27_14_12_00.csv,7102.0,60.9145,208.056,150.694,1.123
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_04_29_12_00_56.csv,7379.0,60.879,202.537,77.632,1.077
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_04_30_13_12_50.csv,8027.0,68.9363,211.484,132.83,1.078
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_05_01_12_49_44.csv,9301.0,82.3726,213.239,151.198,1.085
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_05_02_15_42_09.csv,5852.0,48.9718,194.191,125.184,1.058
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_05_04_13_12_56.csv,7559.0,65.0323,216.637,150.197,1.095
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_05_05_13_03_55.csv,6370.0,53.1179,218.325,250.327,1.074
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_05_06_12_04_23.csv,7246.0,60.8521,212.498,137.947,1.081
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_05_11_11_53_32.csv,8642.0,74.9519,206.206,52.993,1.057
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_05_12_12_11_55.csv,7286.0,60.8512,205.174,98.127,1.094
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_05_13_12_15_47.csv,8607.0,73.1441,195.955,71.709,1.05
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_05_14_14_55_46.csv,7415.0,63.6176,203.244,120.72,1.147
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_05_15_15_32_21.csv,6490.0,57.5198,218.964,63.033,1.09
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_05_18_12_30_33.csv,7522.0,60.1395,223.871,439.083,1.188
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_05_19_14_43_20.csv,7532.0,60.1346,224.953,451.317,1.194
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_05_20_13_54_55.csv,7678.0,60.1749,221.091,395.945,1.179
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_05_22_13_15_14.csv,7428.0,60.1145,226.903,316.551,1.175
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_05_23_13_22_38.csv,7549.0,60.1551,223.026,352.417,1.176
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_05_24_12_09_28.csv,7488.0,60.1074,218.029,359.932,1.192
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_05_27_14_02_17.csv,10138.0,87.3772,202.475,38.863,1.038
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_05_28_12_36_06.csv,7132.0,60.8173,216.212,118.001,1.07
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_06_01_14_42_17.csv,8549.0,71.0043,199.919,83.393,1.046
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_06_18_12_55_37.csv,4761.0,40.0961,182.738,90.741,1.063
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_06_20_16_00_22.csv,7525.0,64.8032,205.284,49.355,1.04
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_06_22_12_50_34.csv,8077.0,69.6066,208.33,157.721,1.071
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_06_24_13_38_33.csv,7837.0,67.5146,198.57,43.833,1.05
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_06_26_15_23_40.csv,6887.0,60.4564,210.219,72.044,1.095
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_06_27_14_51_08.csv,8831.0,78.3296,200.281,82.803,1.051
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_06_28_14_28_53.csv,7333.0,65.8403,215.207,47.193,1.106
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_06_29_14_00_42.csv,4853.0,40.0461,168.364,49.448,1.054
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_06_30_13_58_13.csv,7328.0,64.6713,197.531,46.216,1.056
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_07_01_13_40_42.csv,9348.0,78.7342,185.695,81.732,1.077
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_07_02_13_41_48.csv,4051.0,32.4278,154.894,79.201,1.079
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_07_06_11_27_13.csv,7757.0,59.7984,203.824,335.609,1.183
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_07_07_11_35_15.csv,7789.0,59.6918,195.719,426.494,1.205
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_07_08_12_30_09.csv,6485.0,49.3529,215.23,416.8,1.164
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_07_09_11_36_28.csv,7866.0,59.8308,212.0,354.011,1.182
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_07_10_11_44_03.csv,7371.0,59.7623,223.797,323.055,1.169
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_07_11_11_23_30.csv,7436.0,59.7446,216.422,388.58,1.179
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_07_13_16_09_15.csv,7307.0,64.6039,204.088,95.864,1.039
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_07_15_11_43_36.csv,7063.0,60.4518,213.348,62.61,1.074
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_07_16_17_34_04.csv,7453.0,65.7775,198.876,88.795,1.1
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_07_17_10_55_55.csv,8247.0,62.5723,187.759,126.052,1.065
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_07_18_11_52_55.csv,1581.0,12.0237,149.391,67.365,1.105
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_07_21_13_27_03.csv,9836.0,77.7425,205.861,400.669,1.215
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_07_22_11_18_42.csv,7517.0,59.7425,205.066,390.014,1.204
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_07_23_11_16_41.csv,7606.0,59.7981,214.234,371.043,1.201
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_07_24_11_43_38.csv,7677.0,59.7254,208.658,422.521,1.199
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_07_26_12_56_30.csv,7148.0,59.6955,226.85,412.154,1.177
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_07_28_11_45_47.csv,7731.0,65.8559,205.565,186.693,1.054
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_07_29_14_31_14.csv,7935.0,68.1236,200.786,161.209,1.098
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_07_30_16_40_27.csv,7410.0,66.573,217.593,86.259,1.084
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_07_31_13_28_27.csv,8555.0,72.1308,208.268,54.975,1.12
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_08_01_13_08_01.csv,5229.0,42.7563,168.884,94.714,1.046
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_08_02_11_52_10.csv,9830.0,86.9144,205.507,52.117,1.098
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_08_03_13_26_41.csv,2928.0,19.8161,195.895,103.409,1.084
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_08_05_12_59_15.csv,6694.0,60.4273,218.126,77.548,1.123
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_08_06_13_34_33.csv,8586.0,74.1334,202.071,117.926,1.085
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_08_07_14_04_29.csv,4698.0,39.9172,183.113,86.198,1.102
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_08_08_12_51_46.csv,9918.0,78.2832,213.289,350.125,1.185
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_08_09_12_59_37.csv,7626.0,66.2671,199.605,56.824,1.075
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_08_12_13_41_40.csv,8853.0,78.1774,207.584,43.827,1.061
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_08_13_14_04_31.csv,6471.0,54.4016,195.409,103.698,1.12
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_08_14_15_18_52.csv,7761.0,65.7631,186.834,166.505,1.088
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_08_19_14_52_43.csv,7393.0,64.994,209.625,51.033,1.051
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_08_20_13_19_21.csv,10427.0,91.1481,199.517,33.592,1.05
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_08_21_13_09_06.csv,7131.0,62.1444,201.48,27.665,1.097
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_08_22_14_33_20.csv,7976.0,71.5399,207.847,71.656,1.054
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_08_23_11_52_14.csv,8607.0,76.1951,206.719,160.263,1.063
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_08_26_13_23_02.csv,6938.0,60.8052,216.891,127.912,1.091
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_08_31_14_02_15.csv,9793.0,77.5267,196.346,440.549,1.198
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_09_03_14_02_37.csv,7320.0,59.6833,221.303,402.794,1.188
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_09_04_13_20_40.csv,9483.0,77.6144,227.691,401.417,1.205
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_09_05_14_05_00.csv,1695.0,11.9463,196.773,348.508,1.236
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_09_07_11_58_20.csv,9415.0,74.9068,204.535,12.672,1.049
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_09_08_14_39_16.csv,7351.0,65.0469,213.123,9.261,1.077
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_09_10_15_48_13.csv,7512.0,64.9791,211.583,38.419,1.055
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_09_13_13_44_00.csv,7290.0,65.7039,218.231,161.448,1.077
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_09_14_15_30_54.csv,6512.0,56.5163,217.284,234.272,1.05
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_09_16_12_38_11.csv,9390.0,79.7012,207.297,281.363,1.048
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_09_18_13_09_28.csv,6815.0,60.6646,226.164,101.762,1.08
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_09_19_12_26_06.csv,5673.0,48.9025,222.142,42.247,1.064
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_09_21_12_37_38.csv,10249.0,91.2981,217.297,102.164,1.037
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_09_22_14_39_03.csv,7452.0,65.7048,221.655,230.055,1.061
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_09_25_12_07_11.csv,9587.0,77.6387,223.848,345.487,1.194
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_09_26_12_58_07.csv,9632.0,77.6447,222.383,308.814,1.189
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_09_27_11_34_56.csv,9703.0,77.6312,215.38,262.276,1.198
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_09_28_13_09_31.csv,9988.0,77.899,213.224,235.113,1.198
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_09_30_12_23_16.csv,9729.0,77.65,220.286,253.794,1.203
00b8b415-0abd-42d6-ac3e-0d122ba63fc3,2015_10_03_08_49_51.csv,12594.0,134.903,217.001,123.957,1.234
